"filename", "language", "Python", "Batch", "PowerShell", "Properties", "C", "JSON", "reStructuredText", "YAML", "Markdown", "JavaScript", "HTML", "comment", "blank", "total"
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\animate_button\animate_button.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 107
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\counter_app\counter.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\data\global_memory.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\global_controls\custom_button.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\global_controls\menu_control.py", "Python", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 160
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\main.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\pages\dashboard_page\controls\header_control.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 82
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\pages\dashboard_page\controls\line_chart.py", "Python", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 149
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\pages\dashboard_page\controls\top_containers.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 72
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\pages\dashboard_page\dashboard_page.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 65
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\pages\home_page\home_page.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\dashboard\theme\theme.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 94
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\first_app\controllers\login_controller.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\first_app\global_controls\custom_button.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\first_app\global_controls\custom_divider.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\first_app\main.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\first_app\page\login_page.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 120
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\note_app\main.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\note_app\pages\note_app_page\note_app_page.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\to-do_app\Task.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 75
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\to-do_app\main.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\to-do_app\todo_app.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\Jinja2-3.1.2.dist-info\LICENSE.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\MarkupSafe-2.1.3.dist-info\LICENSE.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\_yaml\__init__.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 34
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\__init__.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 77
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_backends\_asyncio.py", "Python", 1944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 412, 2435
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_backends\_trio.py", "Python", 876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 226, 1130
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_eventloop.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44, 157
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_exceptions.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 74
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_fileio.py", "Python", 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 148, 638
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_resources.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_signals.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_sockets.py", "Python", 554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 123, 704
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_streams.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_subprocesses.py", "Python", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 143
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_synchronization.py", "Python", 395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 517
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_tasks.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 159
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_testing.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 75
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\_core\_typedattr.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 82
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\__init__.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 58
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_eventloop.py", "Python", 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 383
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_resources.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 32
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_sockets.py", "Python", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46, 195
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_streams.py", "Python", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49, 204
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_subprocesses.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 80
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_tasks.py", "Python", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 91
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\abc\_testing.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 67
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\from_thread.py", "Python", 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 85, 452
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\lowlevel.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 164
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\pytest_plugin.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34, 150
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\buffered.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 120
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\file.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38, 149
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\memory.py", "Python", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59, 284
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\stapled.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 142
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\text.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 148
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\streams\tls.py", "Python", 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 53, 332
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\to_process.py", "Python", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38, 253
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\anyio\to_thread.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\__init__.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 40
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\_version.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\api.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38, 127
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\arrow.py", "Python", 1372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 461, 1870
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\constants.py", "Python", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 178
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\factory.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 90, 346
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\formatter.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31, 149
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\locales.py", "Python", 5760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 702, 6486
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\parser.py", "Python", 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 125, 772
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\arrow\util.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31, 118
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\binaryornot-0.4.4.dist-info\DESCRIPTION.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 14, 55, 153
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\binaryornot-0.4.4.dist-info\metadata.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\binaryornot\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\binaryornot\check.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 34
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\binaryornot\helpers.py", "Python", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 133
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\certifi\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\certifi\__main__.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\certifi\core.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 21, 109
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\__init__.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 116
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\__main__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\big5freq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 4, 387
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\big5prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\chardistribution.py", "Python", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 34, 262
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\charsetgroupprober.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 107
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\charsetprober.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 25, 148
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\cli\chardetect.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 113
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\codingstatemachine.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 91
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\codingstatemachinedict.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 20
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\cp949prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 50
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\enums.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 86
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\escprober.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 103
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\escsm.py", "Python", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 262
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\eucjpprober.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 15, 103
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\euckrfreq.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 6, 197
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\euckrprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\euctwfreq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 6, 389
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\euctwprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\gb2312freq.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 6, 285
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\gb2312prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\hebrewprober.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 28, 317
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\jisfreq.py", "Python", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 6, 326
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\johabfreq.py", "Python", 2352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 2383
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\johabprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\jpcntx.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 22, 239
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\langbulgarianmodel.py", "Python", 4632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 4650
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\chardet\langgreekmodel.py", "Python", 4380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 4398
